Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
10140	-10410.89	-10911.93	501.0364	0.515737	0.0862858	0.33736	0.0606174	1.145565	1.082939	6.650025	2.211461
10146	-10390.94	-10893.03	502.0938	0.522181	0.217988	0.204947	0.0548833	1.146723	1.088349	6.140993	2.039059
10152	-10399.04	-10900.24	501.2043	0.418824	0.224238	0.283206	0.0737329	1.281335	1.095896	6.626077	1.856982
10158	-10390.23	-10892.75	502.5212	0.392876	0.309535	0.26566	0.0319287	0.9981628	1.161358	6.00217	1.906704
10164	-10397.41	-10899.26	501.8495	0.36419	0.286934	0.319279	0.0295974	1.033739	1.100218	6.685806	1.242573
10170	-10380.29	-10879.14	498.8452	0.555654	0.0583317	0.321771	0.0642441	1.297568	1.091415	7.339169	3.429016
10176	-10386.88	-10886.52	499.6356	0.573743	0.0515736	0.247632	0.127051	1.309217	1.037101	7.016742	3.169447
10182	-10410.95	-10910.34	499.3885	0.573743	0.0515736	0.247632	0.127051	1.517537	1.027802	6.90228	3.684108
10188	-10410.88	-10909.49	498.6066	0.541749	0.108058	0.250736	0.0994567	1.493251	1.013214	7.213903	4.15338
10194	-10406.71	-10905.36	498.656	0.582894	0.116265	0.157002	0.143838	1.657033	1.001129	7.213903	3.804277
10200	-10413.03	-10914.02	500.9862	0.606697	0.0908337	0.126587	0.175883	1.452212	1.123871	5.980649	3.804277
10206	-10398.01	-10897.21	499.1969	0.519589	0.133456	0.152611	0.194344	1.585192	1.116875	6.817464	4.080064
10212	-10393.51	-10894.75	501.2351	0.473966	0.231917	0.129369	0.164747	1.428891	1.136183	6.167623	2.776515
10218	-10409.64	-10910.53	500.8871	0.560324	0.223468	0.11977	0.0964374	1.557676	1.168539	6.511837	2.138182
10224	-10408.55	-10910.99	502.4389	0.563057	0.171629	0.12828	0.137034	1.536942	1.235136	5.482646	2.551861
10230	-10400.73	-10902.58	501.8499	0.492371	0.217984	0.193908	0.0957376	1.195934	1.26678	5.990593	2.456045
10236	-10391.45	-10893.62	502.1683	0.444319	0.266606	0.193525	0.0955489	1.000129	1.202694	5.955699	2.456045
10242	-10392.49	-10893.59	501.0991	0.455479	0.273302	0.115117	0.156101	1.261414	1.07206	6.352751	2.793663
10248	-10392.66	-10894.38	501.7183	0.482408	0.289461	0.103936	0.124195	1.111613	1.079923	6.315491	2.17136
10254	-10393.09	-10894.44	501.3513	0.340337	0.403655	0.121182	0.134826	1.055703	1.089094	6.716264	1.740649
10260	-10387.36	-10888.94	501.5709	0.365162	0.450288	0.0857064	0.0988442	0.9180166	1.108947	6.661511	1.740649
10266	-10403.42	-10904.87	501.4509	0.299209	0.464878	0.112271	0.123641	0.9785031	1.123482	6.759243	1.574745
10272	-10415.38	-10917.4	502.0111	0.267876	0.602115	0.0321341	0.0978753	0.9370879	1.164996	6.41255	1.671974
10278	-10406.57	-10906.99	500.411	0.387033	0.425126	0.0464281	0.141413	1.223676	1.068005	6.41255	3.889786
10284	-10397.99	-10897.62	499.6313	0.369377	0.451351	0.0443101	0.134961	1.298086	0.9759004	7.390065	2.203948
10290	-10384.19	-10886.55	502.359	0.278738	0.503917	0.115501	0.101844	1.111308	1.145739	6.381673	1.169029
10296	-10393.74	-10895.29	501.5483	0.267528	0.48365	0.145182	0.103641	0.9159731	1.117324	6.665465	1.75188
10302	-10392.35	-10894.33	501.9738	0.258427	0.529505	0.111953	0.100115	0.8399684	1.179513	6.500529	1.624019
10308	-10394.74	-10897.12	502.3838	0.414074	0.441858	0.0552639	0.0888047	0.9399382	1.17589	6.137236	1.821515
10314	-10413.28	-10914.86	501.5721	0.403424	0.452513	0.0471088	0.0969537	1.301363	1.146443	6.40461	1.821515
10320	-10408.41	-10910.46	502.0511	0.395939	0.355309	0.11959	0.129162	1.009644	1.1381	6.188923	2.091724
10326	-10408.22	-10909.29	501.0712	0.467444	0.28698	0.0832549	0.162321	1.290291	1.075858	6.62465	2.05093
10332	-10396.07	-10895.46	499.385	0.475399	0.299086	0.0939644	0.131551	1.416825	1.037786	7.352389	2.416402
10338	-10416.5	-10915.56	499.0568	0.571677	0.0414264	0.228703	0.158193	1.365579	1.037786	6.939779	4.461226
10344	-10430.64	-10931.46	500.8198	0.430773	0.332631	0.139254	0.0973409	1.439302	1.068911	6.728627	1.960604
10350	-10422.4	-10924.64	502.2385	0.450391	0.34778	0.100055	0.101774	1.251992	1.136779	5.927152	2.175601
10356	-10407.7	-10909.28	501.5804	0.342068	0.451916	0.0791991	0.126817	1.056566	1.133537	6.633756	1.592562
10362	-10425.8	-10926.66	500.8514	0.41714	0.34706	0.0965806	0.13922	1.360597	1.080579	6.633756	2.236465
10368	-10414.41	-10915.75	501.3487	0.413011	0.343624	0.0956246	0.147741	1.116825	1.085194	6.485189	2.236465
10374	-10423.02	-10924.84	501.8202	0.420687	0.350011	0.097402	0.131899	1.230205	1.184962	6.125563	2.212649
10380	-10410.71	-10913.06	502.3482	0.505482	0.250178	0.12575	0.11859	1.371972	1.197806	5.948824	1.754029
10386	-10422.81	-10925	502.1811	0.342241	0.441596	0.111248	0.104914	0.8936157	1.188424	5.904297	2.769595
10392	-10410.96	-10912.04	501.0818	0.497818	0.231539	0.151752	0.118891	1.149909	1.156257	6.146911	3.50949
10398	-10410.22	-10911.21	500.9937	0.58288	0.100232	0.177682	0.139206	1.428405	1.191486	6.146911	3.148544
10404	-10419.48	-10918.72	499.2418	0.558949	0.0777814	0.24111	0.12216	1.381417	1.019836	7.249656	3.020868
10410	-10415.15	-10914.14	498.983	0.545843	0.0384078	0.275941	0.139808	1.652518	1.030723	7.04764	3.720419
10416	-10423.45	-10923.73	500.2837	0.540164	0.0831258	0.27307	0.10364	1.396577	1.041225	6.458004	3.720419
10422	-10410.7	-10911.12	500.416	0.426008	0.276893	0.215361	0.0817376	1.159726	1.078268	6.366753	4.149118
10428	-10421.71	-10921.85	500.1474	0.400999	0.376953	0.110773	0.111275	1.138154	1.102177	7.036599	2.442784
10434	-10404.42	-10905.79	501.3764	0.442372	0.324227	0.110646	0.122755	1.051031	1.036227	6.691812	1.838301
10440	-10399.25	-10898.76	499.5088	0.407307	0.398164	0.0388102	0.155719	1.098157	1.061365	7.411918	2.471669
10446	-10406.03	-10905.61	499.5782	0.397039	0.388127	0.0630397	0.151794	1.239895	0.9954889	7.415122	2.26114
10452	-10407.9	-10907.42	499.513	0.378475	0.450267	0.0159582	0.1553	1.341045	0.986218	7.231703	2.746941
10458	-10413.84	-10912.95	499.1042	0.409588	0.392844	0.0295005	0.168067	1.341045	0.9774553	7.560318	2.447313
10464	-10414.37	-10914.09	499.7244	0.510059	0.346269	0.0213466	0.122325	1.419883	1.027137	7.107055	2.60505
10470	-10395.94	-10895.48	499.5318	0.421227	0.372694	0.0300178	0.176061	1.152122	1.046679	7.251775	2.841684
10476	-10406.52	-10905.4	498.8839	0.532836	0.303211	0.0233794	0.140574	1.203707	1.023058	6.936335	5.235978
10482	-10398.97	-10896.67	497.6999	0.480754	0.238662	0.0424581	0.238126	1.643113	1.00444	7.374242	5.235978
10488	-10404.06	-10903.84	499.7784	0.60108	0.142045	0.0461868	0.210688	1.634189	1.18128	6.160318	5.235978
10494	-10409.75	-10909.07	499.3181	0.638797	0.0882104	0.0490849	0.223908	1.708149	1.097471	6.292889	5.827412
10500	-10400.67	-10901.53	500.8538	0.546376	0.119645	0.142466	0.191513	1.56207	1.155134	5.87451	4.205407
10506	-10397.22	-10897.03	499.8116	0.50567	0.143711	0.152805	0.197814	1.731798	1.065367	6.620996	3.464863
10512	-10395.98	-10897.14	501.1659	0.53623	0.132776	0.213283	0.117711	1.320416	1.106396	6.23897	2.881222
10518	-10402.44	-10903.6	501.1575	0.515414	0.127284	0.243276	0.114026	1.245949	1.057977	6.706822	1.816287
10524	-10405.06	-10906.68	501.6248	0.441315	0.255671	0.144504	0.158509	1.305435	1.177212	6.071635	2.552701
10530	-10415.63	-10916.9	501.2743	0.483099	0.199767	0.267015	0.0501182	1.025688	1.01063	6.676034	2.077912
10536	-10403.13	-10903.34	500.2117	0.509388	0.210638	0.217996	0.0619777	1.294309	1.0754	7.043831	2.159455
10542	-10417.56	-10917.2	499.6402	0.492782	0.177986	0.241261	0.0879706	1.291246	1.151172	7.076266	2.81469
10548	-10408.9	-10909.52	500.6262	0.443726	0.278101	0.198959	0.0792133	1.128274	1.158955	6.488767	3.230158
10554	-10399.15	-10900.98	501.8257	0.488648	0.350566	0.0716791	0.0891067	1.099589	1.213688	6.161839	2.245951
10560	-10405	-10906.32	501.3182	0.401776	0.404755	0.0740454	0.119423	1.099589	1.108052	6.494727	2.245951
10566	-10395.05	-10896.74	501.6906	0.34442	0.410899	0.126136	0.118545	1.010282	1.136616	6.460771	1.906227
10572	-10398.57	-10900.09	501.5164	0.37269	0.393181	0.120697	0.113433	1.010282	1.109052	6.570066	1.906227
10578	-10392.01	-10894.31	502.305	0.369564	0.389883	0.128072	0.112481	1.069155	1.114842	5.954919	2.287208
10584	-10406.31	-10907.31	500.9998	0.483678	0.268243	0.102632	0.145447	1.128469	1.148651	6.178352	3.606683
10590	-10424.27	-10925.59	501.3149	0.443239	0.173127	0.23305	0.150584	1.205079	1.141779	5.96715	3.618675
10596	-10425.29	-10924.59	499.2978	0.405872	0.296668	0.147771	0.149689	1.205079	1.095189	7.084865	3.618675
10602	-10418.66	-10918.77	500.1032	0.405872	0.296668	0.147771	0.149689	1.427565	1.033033	6.525498	3.790745
10608	-10402.63	-10904.5	501.8772	0.46121	0.260573	0.169701	0.108516	1.427565	1.090505	6.191361	1.859927
10614	-10410.92	-10913.03	502.1094	0.453306	0.263935	0.172471	0.110288	1.250743	1.187041	6.058537	1.957778
10620	-10395.84	-10898.83	502.9871	0.441636	0.28674	0.172229	0.0993953	1.027636	1.214507	5.610672	2.130257
10626	-10397.46	-10899.19	501.7257	0.500442	0.191765	0.195162	0.11263	1.288677	1.126523	5.93117	2.904176
10632	-10403.21	-10904.27	501.0603	0.499874	0.193447	0.196874	0.109805	1.288677	1.039943	6.584262	2.220373
10638	-10392.39	-10893.06	500.6784	0.52304	0.193245	0.205998	0.0777179	1.521424	1.130915	6.417373	2.811322
10644	-10399.47	-10901.44	501.974	0.559997	0.199343	0.104912	0.135748	1.337665	1.164756	5.922877	2.412967
10650	-10398.31	-10900.36	502.0485	0.416804	0.22114	0.196659	0.165397	1.167361	1.111155	5.981216	2.457945
10656	-10400.78	-10902.89	502.1101	0.425993	0.247353	0.178628	0.148026	1.437186	1.148256	5.858209	2.282414
10662	-10403.17	-10905.44	502.2685	0.501876	0.207964	0.163639	0.12652	1.215769	1.090184	5.775843	2.657332
10668	-10416.31	-10917.78	501.467	0.503495	0.204435	0.158132	0.133939	1.578883	1.142776	5.865106	3.084477
10674	-10400.76	-10901.46	500.6971	0.488105	0.198186	0.183863	0.129845	1.171722	1.103295	6.516258	3.045663
10680	-10403.65	-10904.9	501.2483	0.470842	0.200385	0.177361	0.151413	1.315604	1.097335	6.239603	2.768176
10686	-10404.34	-10906.15	501.8093	0.503393	0.248025	0.0867011	0.161881	1.413145	1.124412	6.051317	2.271082
10692	-10414.12	-10915.58	501.4546	0.318361	0.4518	0.0914918	0.138347	1.240363	1.099502	6.447637	2.005553
10698	-10407.67	-10909.09	501.4144	0.282304	0.494334	0.117225	0.106137	0.8881611	1.095447	6.860335	1.538362
10704	-10400.66	-10903.62	502.9633	0.315988	0.433999	0.131212	0.118802	0.9300337	1.155038	5.885432	1.712936
10710	-10408.79	-10910.54	501.7489	0.473742	0.296059	0.12062	0.109579	1.169884	1.164875	6.203175	2.220505
10716	-10406.07	-10907.07	500.9972	0.459866	0.287388	0.145241	0.107505	1.505569	1.119666	6.445664	2.286175
10722	-10410.96	-10912.99	502.0314	0.449237	0.280745	0.141884	0.128133	1.338441	1.164212	6.012135	2.099318
10728	-10398.71	-10898.66	499.9456	0.50813	0.253304	0.0936342	0.144931	1.416175	1.026687	6.778976	3.248373
10734	-10400.94	-10901.16	500.2152	0.475845	0.309325	0.080572	0.134258	1.349785	1.019198	6.379365	4.273333
10740	-10407.45	-10908.37	500.9201	0.378565	0.339971	0.117515	0.16395	1.349785	1.12157	6.379365	2.793058
10746	-10401.21	-10901.88	500.6741	0.450696	0.370503	0.0442505	0.134551	1.315332	1.01203	6.435017	3.270357
10752	-10411.77	-10911.84	500.0693	0.486735	0.248144	0.110014	0.155108	1.277276	1.011293	6.781432	3.270357
10758	-10409.19	-10908.77	499.5787	0.489328	0.257298	0.119522	0.133852	1.362471	1.07459	6.85293	3.666455
10764	-10402.17	-10902.52	500.3447	0.493863	0.259682	0.111363	0.135092	1.082353	1.014557	6.573595	3.807382
10770	-10402.94	-10902.58	499.6404	0.457771	0.229606	0.140028	0.172595	1.258556	1.02322	6.942633	3.513829
10776	-10386.52	-10886.43	499.9106	0.532288	0.186284	0.18749	0.0939376	1.231234	1.024587	6.818437	3.484942
10782	-10402.42	-10902.08	499.666	0.484303	0.259639	0.170588	0.0854693	1.261437	1.032684	6.870154	3.694677
10788	-10410.96	-10911.8	500.8357	0.367422	0.344982	0.140914	0.146683	1.130407	1.056489	7.054946	1.555834
10794	-10426.97	-10926.94	499.9654	0.384022	0.360568	0.14728	0.10813	1.128165	1.096741	7.054946	2.691146
10800	-10414.05	-10913.97	499.9249	0.416137	0.358925	0.154249	0.0706883	1.0249	1.02987	7.093388	2.910923
10806	-10425.45	-10924.84	499.3937	0.489264	0.160295	0.238974	0.111467	1.310667	1.090183	6.961437	3.695
10812	-10417.09	-10917.06	499.97	0.562567	0.118478	0.190788	0.128167	1.357018	1.153763	6.781632	3.069769
10818	-10406.98	-10907.61	500.6321	0.496772	0.258328	0.168091	0.0768085	1.187876	1.152305	6.316583	3.706673
10824	-10401.63	-10903.04	501.4144	0.332857	0.4596	0.0875846	0.119958	0.9812999	1.113566	6.38552	2.564352
10830	-10402.91	-10903.48	500.5685	0.41777	0.329351	0.108435	0.144445	1.231104	1.162036	6.614273	2.771468
10836	-10409.03	-10909.84	500.8144	0.410725	0.323797	0.123468	0.142009	1.130322	1.134796	6.652566	2.472263
10842	-10406.38	-10906.48	500.0989	0.424203	0.170976	0.25815	0.14667	1.21672	1.067909	6.829566	3.064783
10848	-10406.2	-10905.07	498.8707	0.535435	0.107149	0.230277	0.127139	1.587151	1.009033	7.205928	3.521946
10854	-10427	-10927.14	500.138	0.590788	0.0760641	0.22247	0.110678	1.58837	1.062613	6.543796	3.351395
10860	-10427.69	-10926.41	498.7151	0.603796	0.0557218	0.227368	0.113115	1.757367	1.085315	7.148666	3.607595
10866	-10416.6	-10916.35	499.7546	0.577837	0.0383913	0.27552	0.108252	1.741494	1.072418	6.601985	3.607595
10872	-10409.2	-10909.56	500.36	0.551082	0.0356531	0.262763	0.150501	1.636535	1.041323	6.552873	2.910196
10878	-10406.79	-10906.48	499.6818	0.546582	0.0528429	0.260618	0.139957	1.465879	1.046241	7.059039	2.717855
10884	-10415.32	-10914.5	499.1746	0.492083	0.193369	0.234033	0.0805153	1.285186	0.9939181	7.508536	2.538447
10890	-10407.62	-10908.24	500.6237	0.480479	0.221082	0.244049	0.0543898	1.143552	1.106688	6.666742	2.749192
10896	-10423.36	-10924.16	500.8024	0.404813	0.196179	0.353184	0.0458244	1.160137	1.033591	6.666742	2.560359
10902	-10409.75	-10910.54	500.788	0.402898	0.198452	0.352294	0.0463555	1.058661	1.084974	6.860435	2.129609
10908	-10401.69	-10903.43	501.7392	0.448897	0.168673	0.331277	0.0511528	1.115117	1.120486	6.466123	1.72209
10914	-10398.32	-10899.96	501.6468	0.394168	0.266611	0.294305	0.0449164	0.9702294	1.060196	6.466123	2.106964
10920	-10408.59	-10911.06	502.4729	0.423837	0.292627	0.235238	0.0482972	1.254574	1.166094	5.904084	1.875667
10926	-10408.31	-10910.48	502.1654	0.434515	0.330279	0.158911	0.0762957	1.008529	1.113247	6.329379	1.646226
10932	-10396.25	-10897.29	501.0391	0.361655	0.386949	0.184128	0.0672684	1.119197	1.076493	6.779128	1.92727
10938	-10403.53	-10904.07	500.5419	0.466917	0.19911	0.247126	0.0868474	1.17767	1.098799	6.394548	3.7251
10944	-10419.07	-10920.64	501.5675	0.413991	0.289892	0.219113	0.0770031	1.062077	1.125986	6.384464	2.207605
10950	-10400.51	-10902.5	501.9861	0.40266	0.361014	0.176164	0.0601614	1.062077	1.097111	6.265102	1.976166
10956	-10415.64	-10917.66	502.0202	0.438583	0.306452	0.21378	0.0411843	1.062077	1.113979	6.148626	2.198326
10962	-10407.64	-10909.17	501.5289	0.469672	0.286804	0.19942	0.0441036	1.224508	1.113979	6.340315	2.174325
10968	-10406.88	-10907.77	500.889	0.458133	0.287906	0.110217	0.143744	1.316925	1.083708	6.65706	2.174325
10974	-10415.47	-10915.68	500.2127	0.442093	0.312837	0.106359	0.138711	1.362869	1.065505	6.973836	2.267048
10980	-10416.61	-10916.73	500.1211	0.460281	0.183323	0.21305	0.143347	1.215008	1.032955	6.961551	2.689459
10986	-10422.7	-10923.88	501.1738	0.482123	0.188011	0.179717	0.150149	1.194842	1.09097	6.113406	3.495029
10992	-10409.57	-10909.32	499.7468	0.542805	0.142779	0.145369	0.169047	1.341016	1.026326	6.935953	3.205186
10998	-10386.6	-10886.93	500.3298	0.503794	0.150053	0.160042	0.18611	1.306895	1.084431	6.579517	3.292909
11004	-10377.59	-10878.54	500.9539	0.503794	0.150053	0.160042	0.18611	1.327966	1.061449	6.595757	2.259684
11010	-10374.23	-10875.33	501.1038	0.471286	0.115245	0.239368	0.174101	1.140636	1.065996	6.595757	2.288932
11016	-10381.19	-10881.69	500.5026	0.529747	0.102502	0.212901	0.154851	1.617938	1.080987	6.862423	1.836632
11022	-10385.74	-10885.46	499.7228	0.533089	0.0968398	0.214244	0.155827	1.334393	1.048957	6.969823	3.109542
11028	-10387.05	-10887.5	500.4439	0.397334	0.325375	0.161146	0.116145	1.122039	1.099734	6.959826	2.245747
11034	-10384.96	-10885.45	500.4927	0.399947	0.33158	0.150113	0.11836	1.143597	1.030188	6.959826	2.245747
11040	-10402.24	-10902.13	499.8878	0.48361	0.278433	0.0874855	0.150472	0.9689089	1.081216	6.959826	3.410188
11046	-10389.73	-10891.02	501.2903	0.335721	0.460668	0.0607323	0.142879	0.9555744	1.095484	6.492551	2.519904
11052	-10404.89	-10906.42	501.5309	0.312055	0.417778	0.140591	0.129576	0.9594325	1.111341	6.538856	2.027495
11058	-10405.18	-10907.03	501.854	0.400513	0.408713	0.0661626	0.124611	1.252708	1.165167	5.865148	2.883214
11064	-10410.37	-10912.12	501.7525	0.442584	0.364939	0.0430663	0.149411	1.304582	1.188608	5.85813	2.954062
11070	-10400	-10901.81	501.8085	0.419016	0.346548	0.0720985	0.162338	1.304582	1.055419	6.448583	1.541393
11076	-10397.19	-10897.61	500.4269	0.565181	0.165057	0.0930678	0.176694	1.544849	1.131154	6.448583	3.098736
11082	-10399.61	-10899.77	500.1579	0.550318	0.160716	0.116918	0.172048	1.544849	1.003732	6.850861	2.539716
11088	-10392.35	-10892.82	500.4766	0.535165	0.156291	0.141233	0.167311	1.389626	1.103809	6.272548	3.899328
11094	-10409.78	-10909.96	500.1723	0.465998	0.166838	0.205505	0.161659	1.234665	1.058263	6.825433	2.943004
11100	-10409.35	-10909.05	499.701	0.558509	0.0927845	0.216688	0.132019	1.698193	0.9634569	7.124063	2.33562
11106	-10401.6	-10900.59	498.9855	0.503678	0.0920024	0.263645	0.140675	1.609496	1.01217	7.477274	2.455769
11112	-10392.57	-10893.02	500.4484	0.45241	0.254171	0.236809	0.0566105	1.284	1.056878	7.00668	1.970308
11118	-10392.77	-10894.61	501.843	0.365595	0.271271	0.29165	0.0714842	1.119122	1.149758	6.685926	1.10911
11124	-10400.83	-10903.18	502.3551	0.442888	0.337649	0.179439	0.0400248	1.062485	1.061429	6.420158	1.237886
11130	-10403.16	-10905.6	502.4346	0.367424	0.439612	0.159759	0.0332049	0.8522483	1.140417	6.169085	1.842217
11136	-10391.94	-10894.7	502.7606	0.376715	0.420173	0.169696	0.033416	1.057821	1.188544	6.008448	1.492951
11142	-10394.55	-10897.18	502.6321	0.357497	0.398737	0.161039	0.0827266	1.133156	1.156527	5.938399	1.751854
11148	-10399.38	-10900.16	500.7786	0.430411	0.335725	0.143171	0.0906939	0.9916064	1.025845	6.648575	2.924652
11154	-10409.16	-10910.18	501.0173	0.470615	0.270041	0.193854	0.0654896	1.240436	1.063265	6.511762	2.509093
11160	-10405.91	-10907.34	501.4266	0.296756	0.504185	0.15162	0.0474392	0.8605995	1.036058	6.99705	1.335806
11166	-10430.69	-10933.14	502.4507	0.248536	0.500808	0.226205	0.0244508	0.6506425	1.043365	6.747964	0.9714595
11172	-10417.25	-10920.38	503.1328	0.332365	0.362609	0.268812	0.0362132	0.7826873	1.081408	6.174074	1.174839
11178	-10416.18	-10917.79	501.6068	0.413927	0.41657	0.132882	0.0366204	1.442233	1.117843	6.174074	2.211667
11184	-10418.91	-10920.13	501.2179	0.39378	0.396295	0.144627	0.0652983	1.160694	1.15108	6.378601	2.558171
11190	-10412.3	-10912.39	500.0898	0.4488	0.23928	0.214895	0.0970242	1.309453	1.098832	6.68001	3.359393
11196	-10399.04	-10900.08	501.043	0.409413	0.333637	0.196036	0.0609146	1.11495	1.105488	6.35785	3.043237
11202	-10387.64	-10889.18	501.5424	0.420796	0.393176	0.141926	0.0441011	1.092036	1.128585	6.47216	1.977921
11208	-10391.5	-10894.2	502.6961	0.357487	0.463319	0.120573	0.0586204	0.9568017	1.167915	5.914063	1.93484
11214	-10401.12	-10902.03	500.9076	0.336046	0.446509	0.11351	0.103935	1.112541	1.027678	6.766484	2.211925
11220	-10413.69	-10915.7	502.0141	0.336046	0.446509	0.11351	0.103935	1.281928	1.200665	5.988738	2.203445
11226	-10392.71	-10894.61	501.9008	0.37044	0.454676	0.0690485	0.105836	1.009624	1.12669	6.068767	2.648525
11232	-10392.24	-10894.22	501.9703	0.356641	0.399369	0.151029	0.0929616	1.126119	1.122008	6.306853	1.784846
11238	-10384.9	-10886.97	502.0759	0.404569	0.417922	0.080248	0.0972607	1.17634	1.169358	6.197593	1.784846
11244	-10400.96	-10902.37	501.409	0.414501	0.410125	0.0872413	0.0881335	1.17634	1.105867	6.436831	2.167982
11250	-10399.55	-10901.63	502.0833	0.39667	0.330474	0.185727	0.0871295	1.17634	1.086597	6.13609	2.029584
11256	-10409.12	-10911.57	502.4512	0.416566	0.360218	0.140804	0.0824124	1.198911	1.12645	6.1152	1.539134
11262	-10399.65	-10901.19	501.5398	0.334041	0.485861	0.114011	0.0660859	0.8827571	1.12645	6.778635	1.539134
11268	-10389.08	-10890.22	501.1363	0.341043	0.428257	0.116401	0.114299	1.0835	1.09373	6.981362	1.377264
11274	-10398.41	-10900.12	501.7185	0.435344	0.279089	0.148553	0.137015	1.0835	1.165293	6.264398	2.221556
11280	-10395.43	-10898	502.5647	0.418374	0.329883	0.130957	0.120786	1.161047	1.145526	5.882412	1.94914
11286	-10396.47	-10899.1	502.6377	0.492826	0.210632	0.154262	0.14228	1.230872	1.229662	5.760394	1.94914
11292	-10390.36	-10892.96	502.604	0.545982	0.144319	0.217861	0.0918371	1.320819	1.243168	5.523143	2.466935
11298	-10399.83	-10901.14	501.3097	0.524695	0.228177	0.14946	0.0976683	1.012508	1.231916	5.99736	3.706139
11304	-10393.44	-10894.63	501.1931	0.400126	0.319131	0.1426	0.138142	1.106959	1.088195	6.860679	1.549023
11310	-10385.29	-10886.16	500.8642	0.452305	0.278062	0.161196	0.108437	1.106959	1.103804	6.717955	2.300713
